TOKEN	L1	L2
yethu	0	0
yanamuhla.	1	0

Ukuba	0	0
nohlelo	0	0
lokugcina	1	0
kusho	0	0
ukuthi	0	0
noma	0	0
ubani	0	0
odinga	0	0
umqulu	1	1
uzokwazi	0	0
ukuthi	1	0
abheke	0	0
kuphi.	0	0

Uhulumeni	0	0
kufanele	1	0
abeke	0	0
iminyaka	0	0
emincane	1	1
lapho	0	0
ingane	0	1
engeze	0	0
yabekwa	0	0
khona	0	0
icala	1	0
lobugebengu.	0	0

Kwaba	0	0
nokuvumelana	1	0
ukuthi	0	0
abazali	0	0
kumele	0	0
babambe	1	0
iqhaza	1	1
kanye	0	0
nabaholi	0	0
bomphakathi	1	0
emfundweni.	1	0

Funda	0	0
lesi	0	0
siqeshana	1	1
esilandelayo	0	0
ukhiphe	0	0
izisho	0	0
ezikhona	1	0
bese	0	0
unika	0	0
nencazelo	1	0
yazo.	0	0

UThula	0	0
wayekhuluma	1	0
okokuqala	0	1
kuyilokhu	1	0
egcine	0	0
imoto	0	0
iseseMbali.	1	0

Okuqaphelekayo	1	1
ukuthi	0	0
imisebenzi	1	0
yabantu	0	0
abansundu	1	1
yancipha	0	0
ngalesisikhathi.	0	0

Sisamangele	1	1
sabona	0	0
kuvela	1	0
onogada	0	0
ngaphakathi	0	0
ebhange	1	0
bephethe	0	0
amabhokisana	0	0
emali.	1	0

Wathi	0	0
angaqeda	1	0
ukukhuluma	0	0
nabo	0	0
udokotela	1	1
wabanika	0	0
amaphepha	0	0
anemininingwane	1	0
mayelana	0	0
nalesi	0	0
sifo.	0	0

Singasiguqula	1	0
kanjani	0	0
isimo?	0	0
Siyadinga	0	1
ukwenza	0	0
isimo	1	0
sibe	0	0
ngcono.	1	0

Kungaleso	0	1
sizathu	1	1
ke	0	0
futhi	0	0
kufanele	0	0
ukuthi	0	0
ugqoke	0	0
amagilavu	1	0
uma	0	0
usiza	0	0
umuntu	1	0
olimele.	0	0

Akaze	0	0
akubona	0	0
okuyenza	1	0
ibe	0	0
imali	0	0
mbumbulu	0	0
waze	0	0
wayihlola	1	0
ngomshini	0	1
wakhe	0	1
wangabona	1	0
lutho.	0	0

Kwakungelula	1	0
kuyena	0	0
ukuthi	0	0
ayeke	0	0
uZongile	0	0
okwase	0	0
kunesikhathi	1	0
emconsela	0	1
amathe.	1	1

Umbhali	1	1
nomfundi	0	0
wendaba	1	0
baphila	0	0
emhlabeni	1	0
wangempela	0	0
kanti	0	0
umlandi	0	0
uphila	0	0
emhlabeni	1	0
wendaba.	0	0

Kusukela	1	0
kungena	0	0
uMbopha	0	0
kuze	0	0
kufike	0	0
lapho	0	0
uPhampatha	0	0
ema	0	1
phezu	0	1
kwesidumbu	1	1
sikaShaka?	0	0

Ngakho	0	1
ke	0	1
qaphela	1	0
uhlale	0	0
uvule	0	0
amehlo	1	0
ngaso	0	0
sonke	0	0
isikhathi	0	0
uqikelele	1	0
ugweme	0	0
inhlekelele.	0	0

Ukuchasisa	0	0
izindawo	1	0
ezidinga	0	0
ukuthi	0	0
kubhekwe	1	0
inqubomgomo.	1	1

Zazibaphoqelela	1	0
abanikazi	1	1
ukuthi	0	0
bagcine	0	0
ngakho	0	0
ukuzilengisa	1	0
ezintanyeni.	0	0

Nginethemba	0	0
elikhulu	0	1
lokuthi	0	0
uzohola	1	0
lo	0	0
mnyango	0	0
ngendlela	0	0
ezokwamukelwa	1	0
yiziguli	0	0
nemindeni	1	0
yazo.	0	0

Aveze	0	0
ukugunyazeka	0	0
kwakhe	0	0
lapho	0	0
ecelwa	1	0
yilowo	0	1
ohlala	0	1
lapho	0	1
noma	0	0
umnikazi	1	0
wendawo.	0	0

Lesi	0	0
simo	0	0
singachaza	1	0
ukubuyekeza	0	0
umbono	0	0
esikhathini	1	0
esizayo	0	0
nolwazi	0	0
olungcono	1	1
lapho	0	0
kuhlelwa.	0	0

Ukuqubuka	1	0
kuvela	0	0
izinsuku	1	0
ezintathu	0	0
kuya	0	0
kwezinhlanu	0	0
ngemva	0	1
kokushisa.	1	0

Ngiyokunikeza	0	0
ifomu	1	0
lokufaka	0	0
isicelo	1	0
uma	0	0
ufuna	0	0
ukufaka	0	0
isicelo	0	0
somyalelo	1	0
walolu	0	1
hlobo.	0	1

Ingani	0	0
naso	0	0
sase	0	0
sithole	1	0
umngani	0	1
esizohlala	1	0
naye	0	0
kule	0	0
mpilo	0	0
yaso	0	0
eyisiphithiphithi	1	0
kuleli	0	0
khaya.	0	0

Lemihlinzeko	1	0
yiyona	0	0
okufanele	0	0
iphonselwe	0	1
inselelo	1	1
ngesinyathelo	0	0
sezinkantolo.	1	0

Kwakuzokwenziwa	0	0
amalungiselelo	1	0
okuba	0	0
uNzuza	0	1
asale	0	0
esebekwa	1	0
ukuba	0	0
abe	0	0
nguMvangeli	0	0
kulelo	0	0
bandla.	1	0

Yemboza	1	0
ukudla	0	0
ukuze	0	1
kungathintwa	1	0
yizimpukane	0	0
nezilwane.	1	0

Inani	0	0
lalezi	0	0
zimvume	1	0
kulowo	0	0
mkhakha	0	0
ngeke	0	0
leqa	0	0
inani	0	0
lomkhawulo	1	0
othize	0	1
obekwe	0	1
kwinothisi.	1	1

UZongile	0	0
wayemi	1	0
eduze	0	0
kweketela	0	0
lamanzi	0	0
ayesebila	1	1
ephuma	0	1
nomphusho.	1	1

Lokhu	0	0
ke	0	0
kuzobe	0	0
kuphathelene	1	0
nokuxhumana	1	0
ngomlomo	0	1
nangokubhaliwe.	1	1

Kubalukile	0	1
ukuwuqonda	1	0
umehluko	0	0
phakathi	1	0
kwale	0	0
misebenzi	0	0
ngoba	0	0
imithetho	1	0
esebenza	0	0
kuyo	0	0
ihlukile.	0	0

Ngikhuluphele	0	0
kakhulu	0	1
kanti	0	0
udokotela	1	0
ungeluleke	0	0
ngokuthi	0	0
kuzomele	0	0
nginciphise	1	0
umzimba.	1	0

Incwadi	0	0
efakazela	1	0
okhulelwe	0	1
isho	0	0
nesikhathi	1	0
asithethe	0	0
aze	0	0
abelethe	1	0
imele	0	0
ukuthi	0	0
nayo	0	0
ithunyelwe.	1	0

Uthukulula	0	0
isikhwama	1	0
ekugcineni	0	1
athi	0	0
ukuhogela	1	0
ugwayi	1	0
wakhe.	0	0

Iphoyisa	0	0
lilokhu	0	0
lilinde	0	0
emnyango	1	0
ukuthi	0	0
isigebengu	0	0
sizoqeda	1	0
siphume	0	0
kanti	0	0
alibuzanga	1	1
elangeni.	0	1

Ukubhudukeza	0	1
omunye	1	0
umqashwa	0	0
noma	0	0
ukuthukuthelisa	1	0
umuntu	0	0
emsebenzini.	1	0

Ingabe	0	0
kufanele	1	0
ukuthi	0	0
unike	0	0
umnikazi	0	0
wendawo	0	0
noma	0	0
umuntu	1	0
ohlala	0	0
kuleyo	0	0
ndawo	0	0
iwaranti?	1	1

Hlamba	0	0
izandla	1	0
zakho	0	0
ngamanzi	1	0
nensipho	0	0
ngaphambi	0	0
kokusebenzisa	1	0
ithoyilethi.	0	1

Abuyisele	1	0
lokho	0	0
akususile	0	1
ngemva	0	0
nje	0	0
kokuqeda	1	0
kwakhe	0	0
ukukusebenzisa	1	0
lokho	0	0
athe	0	0
wakususa.	0	0

Eyi,	0	0
kwangcono	1	0
ngaze	0	0
ngafika	0	0
kwalo	0	1
mfazi	1	1
othatha	0	0
ingane	0	0
yami	0	0
azoyifuyela	1	0
lapha.	0	0

Abantu	0	1
abadala	0	1
bavama	1	0
ukukuthola	0	0
kunzima	0	0
ukuhamba	1	0
amabanga	0	0
amade	0	0
nokuphakamisa	1	0
izinto	0	0
ezincane.	0	0

Ukuzinikela	0	0
kwenu	0	0
okungakhathali	1	0
futhi	0	0
okukhombisa	1	0
ubuqhawe	0	1
kwenze	0	0
ngakwazi	0	0
ukuba	1	0
la	0	0
namhlanje.	0	0

Siyanibonga	0	0
ngezindaba	1	0
eziningi	0	1
ezimnandi	1	1
enisixoxele	1	0
zona.	0	0

Bazokuthumela	0	0
lonke	0	0
ulwazi	1	0
oludingwa	0	1
ngumuntu	1	0
othumela	0	0
impahla	0	0
ngaphandle	1	0
ukuze	0	0
ubhalise.	0	0

Lapha	0	0
ngezansi	0	0
kunemibuzo	1	0
okufanele	0	0
azibuze	0	0
yona	0	0
zonke	0	0
izinsuku	1	0
umuntu	0	1
ohlala	0	1
epulazini.	1	1

Yize	0	0
kunjalo	0	0
sizama	0	0
ngakho	0	0
konke	0	0
okusemandleni	0	1
ukufinyelela	1	0
kulabo	0	0
abadinga	0	0
usizo	0	0
ngempela.	1	1

Mthumele	1	0
lesiya	0	1
lapho	0	0
umi	0	0
khona	0	0
wedwa	0	0
emshadweni	1	0
wethu	0	0
noMveli.	1	0

Ngangihlale	0	0
ngizwa	0	0
ngendaba	1	0
ukuthi	0	0
uma	0	0
ufuna	0	0
ukuvala	0	0
umfula	1	1
kumele	0	0
uwuvale	0	0
esiphethwini	1	0
sawo.	0	0

Wethenjiswa	0	0
umhlomulo	1	0
ongakusiza	0	1
uma	0	0
ungaqhubeka	1	0
nokusebenza.	0	0

UZongile	0	0
wanhlanhlatha	1	0
emaqeleni	1	1
waye	0	0
waphumela	0	0
emgwaqeni	1	0
omkhulu.	0	0

Ngakho	0	0
ke	0	0
siyacela	1	0
kubo	0	0
bonke	0	0
ababambe	1	1
iqhaza	1	1
ukuthi	0	0
bazibophezele	1	0
ekusebenzeni	0	0
kahle	0	0
kohlelo.	0	0

Isiqondiso	1	0
kumbe	0	0
umyalo	1	0
okhishwe	0	0
ngokwalo	1	1
Mthetho.	0	1

Kunemibono	0	0
ethile	0	0
ongasiza	1	0
ngayo	0	0
abantwana	0	1
bakho	0	1
ukuze	0	0
bathathe	0	0
izinqumo	1	0
ezifanele	0	0
ngempilo	1	0
yabo.	0	0

Bagcobe	0	0
umzimba	1	1
wonke	0	1
kusuka	0	0
emqaleni	1	0
kuya	0	0
ozwaneni.	1	0

Uhambo	1	0
lwami	0	0
ngisuka	0	0
lapho	0	0
kwaNongoma	0	0
ngiza	1	0
ngapha	0	0
eGoli	0	0
lwaba	0	0
luhle	0	1
futhi	0	0
lwaba	0	0
mnandi	1	1
kakhulu.	0	1

Le	0	0
mibhalo	0	0
ke	0	0
ike	0	0
yathunyelwa	1	0
nakubantu	0	0
abangongoti	1	1
kulezi	0	0
zilimi	0	0
ukuthi	0	0
nabo	0	0
bayicubungule.	1	0

Kuyangixaka	1	0
nje	0	0
nokuthi	0	0
usetshelwe	0	0
ngubani	1	1
ukuthi	0	0
mina	0	0
ngihlala	0	0
lapha	0	0
nani	0	0
uma	0	0
ngingekho	1	0
ekhaya.	0	0

Ezinye	0	0
iZinhlangano	1	0
nazo	0	0
ezifisa	0	0
ukuba	0	0
yizinhlangano	0	0
ezibhalisiwe	1	1
kumele	0	0
zigcwalise	1	0
isigaba	0	0
sesithathu.	1	0

Sicabanga	0	0
ukuthi	0	0
siqonda	1	0
isimo	0	0
uma	0	0
sibona	0	0
kuphela	0	0
ingxenye	1	1
yesimo	0	1
sisizwe	0	0
kancane	0	0
kuphela.	1	0

Umele	0	0
ukuthi	0	0
ube	0	0
nencwadi	1	0
yokugunyaza	0	1
ukuthi	0	0
imoto	0	0
yakhiwe	0	0
kuleli	0	0
noma	0	0
yakhiwe	1	0
kwelinye	0	0
izwe.	0	0

Ukubhema,	1	0
ukudla	0	0
noma	0	0
ukuphuza	0	0
ngeze	0	0
kwenziwa	1	0
phambi	0	0
komuntu	0	0
osizwayo	1	0
kulo	0	0
lonke	0	0
iGatsha.	0	1

Iqoqo	0	1
ngalinye	1	1
linikezwe	0	0
izithombe	0	0
ukuba	0	0
libuke	0	0
bese	0	0
bevumelana	1	0
ngalokhu	0	0
abakubonayo.	0	0

Nanoma	0	0
iyiphi	0	0
ingane	1	0
ebekwe	0	0
ejele	0	0
kufanele	0	0
iphathwe	1	0
ngobuntu	0	1
noma	0	0
ngenhlonipho	1	1
nesithunzi.	0	1

Ngokuhamba	0	0
kwesikhathi	1	1
ke	0	0
nokho	0	0
kungade	0	0
kulungiswa	0	0
izinkomba	1	0
zize	0	0
zibonise	0	0
imiphumela	1	0
kangcono.	0	0

Ukuphuza	0	0
kakhulu	0	0
isikhathi	1	0
eside	0	0
kungawulimaza	0	0
umzimba	1	1
wakho	0	1
ungaphinde	0	0
ubuyele	0	0
esimeni	0	0
sawo.	1	0

Yinqobo	0	1
nje	0	1
esithwale	1	0
waze	0	0
wayosibeka	1	0
lapho	0	0
esiya	0	0
khona	0	0
siphilile	0	0
futhi	0	0
siphephile.	1	0

Uthobele	1	1
zonke	0	0
izimpawu	1	0
zomgwaqo	0	0
kanye	0	0
nezimpawu	1	0
zezimoto.	0	0

Mina	0	0
bengithi	1	0
uzothi	0	0
mhlawumbe	1	0
akulona	0	0
iqiniso	0	0
lokhu	0	0
okubhalwe	0	0
laphaya	0	0
kumazisi	1	1
wakho.	0	0

Ukunqaba	1	0
ukuhlinzeka	1	0
ngokufanele	0	0
abadala	0	1
ngezinkonzo	1	0
zempilo.	0	0

Uma	0	0
ukungabhemi	1	0
usukuthatha	0	0
ngokuthi	0	0
yiyona	0	1
ndlela	1	1
efanele	0	1
impilo	0	1
okumele	0	0
iqhubeke	1	0
ngayo.	0	0

UNzuza	0	0
wabambana	1	0
kwathula	0	0
umoya	0	0
nesithunywa	1	1
seNkosi	0	0
esethembekile.	1	1

Sekuboshwe	1	0
abantu	0	0
abaningi	1	1
kanti	0	0
futhi	0	0
baningi	0	0
abasozoboshwa.	1	0

Into	0	0
engcono	0	1
umuntu	1	1
angayenza	0	1
wukuthi	0	0
angaqali	1	0
kwakuqala	0	0
ukubhema	1	0
noma	0	0
akuyeke	0	0
uma	0	0
ekwenza.	0	0

Ingagcina	1	0
leyo	0	1
ngane	0	1
endaweni	1	0
ephephile	0	0
yesikhashana	0	0
ize	0	0
itholelwe	0	0
enye	0	0
indawo	1	0
yokuhlala.	0	0

Fundisisa	0	0
ifomu	0	0
uqinisekise	1	1
ukuthi	0	0
uphetha	0	0
zonke	0	0
izimfanelo	1	0
zesimiso	0	0
zesicelo.	1	0

Iziqhano	1	1
ezinamagama	1	1
kufanele	0	0
zigqokwe	1	0
ngaso	0	0
sonke	0	0
isikhathi.	0	0

Kudinga	0	0
ukuthi	0	0
umuntu	1	0
azame	0	0
ukusiza	0	0
labo	0	1
abadingayo	0	1
nokugwema	1	0
ukuzwisa	0	0
abanye	0	1
ubuhlungu.	1	1

Lesi	0	0
sigaba	0	0
kufanele	0	0
sigcwaliswe	1	0
kuphela	0	1
uma	0	0
isicelo	0	0
senziwe	1	0
egameni	0	0
lomunye	0	0
umuntu.	1	0

OSihlalo	0	1
beNdlu	0	1
bangabuye	1	0
badingeke	0	0
ukuba	0	0
bangamele	0	0
ukuhlala	1	0
kweNdlu	0	0
yesiShayamthetho	1	0
Kazwelonke.	0	0

Ngathenga	0	0
utshwala	1	0
ngahlala	0	0
phansi	0	0
ngaphuza	1	1
nginganake	1	1
lutho.	0	1

Loku	0	0
kusemqoka	1	0
kakhulu	0	0
eZingeni	0	0
leMfundo	0	0
eYisisekelo	0	0
lapho	0	0
abafundi	1	1
befunda	0	1
ukufunda	0	1
nokubhala.	1	1

Ngaboleka	1	0
ibhayisikili	0	0
kumkhulu	1	1
njengoba	0	0
ehole	0	0
izolo.	1	0

Bamtshela	0	0
ukuthi	0	0
imali	1	0
bayithola	0	0
kuphela	0	1
uma	0	0
benikezwe	0	0
ngabanikazi	1	0
bezimoto.	1	0

UNozi	0	0
uhlala	1	0
nendodakazi	1	0
yakhe	0	0
uLwazi	0	0
endlini	0	0
ayishiyelwa	1	0
abazali	0	1
bakhe	0	1
asebashona.	1	1

Ngixolisa	0	0
angizenzisi	1	1
kumama	0	0
wesizwe	1	0
ngobubi	0	0
engabenza	0	0
esikhathini	1	0
esedlule	0	0
kuyena.	0	0

Lokho	0	0
ke	0	0
kungabeka	1	0
impilo	0	0
yakho	0	0
engcupheni	1	1
enkulu.	0	1

Wathi	0	0
angasho	1	0
njalo	0	0
lwathi	0	0
gozololo	1	1
uvalo	0	0
kuMveli	0	0
ngoba	0	0
wayesecabanga	1	0
ukuthi	0	0
waliwe.	0	0

Noma	0	1
ubani	0	1
osebenza	1	0
kumbe	0	0
onelungu	0	0
lomndeni	1	0
wakhe	0	0
noma	0	0
umngane	1	0
osebenza	0	0
ezimayini.	1	0

Okumthokozisa	1	0
kakhulu	0	0
ukuthi	0	0
useyabona	1	0
ukuthi	0	0
izifiso	0	0
zakhe	0	0
sezizofezeka.	1	1

Uma	0	0
umbhali	1	1
ebhala	0	0
incwadi	0	0
usuke	0	0
eqonde	1	0
ukuthi	0	0
indaba	0	0
yakhe	0	0
ifundwe	1	0
yonke.	0	0

Lamkhulula	0	0
inhliziyo	1	0
lelo	0	0
ngoba	0	0
wathola	0	0
nesihlwashana.	1	1

Lokhu	0	0
kusho	0	0
ukuthi	0	0
ohulumeni	1	0
kufanele	0	0
banikeze	1	0
nanoma	0	0
yiluphi	0	0
usizo	0	0
enganeni	1	1
ekhubazekile.	0	1

Sebenzisana	0	0
nomeluleki	1	0
ukubumba	0	0
umqulu	1	1
oyisibuko	0	1
esiyiso	0	0
sobudlelwane	1	0
obuhlongozwayo.	0	0

Adumise	0	0
injini	1	0
ephehla	0	1
ugesi	1	1
ukuze	0	0
akhanyise.	1	0

Wayethi	0	0
angaqeda	1	0
esikoleni	0	0
aphindele	1	0
futhi	0	0
esitolo	0	0
ukuze	0	1
abe	0	1
noMfaniseni	0	1
uma	0	0
sekuvalwa.	1	0

Uzitshele	1	0
ukuthi	0	0
izinto	1	0
zizoba	0	0
ngcono	1	0
kusasa.	0	1

Wonke	0	0
umuntu	1	0
wesifazane	0	0
okhulelwe	0	1
angangcina	0	0
enazo	0	0
izinkinga	1	0
uma	0	0
ekhulelwe	0	0
noma	0	0
uma	0	0
esebeletha.	1	0

Kodwa	0	0
umzabalazo	1	0
ababhekene	0	0
nawo	0	0
bayophumelela	1	0
kuphela	0	0
uma	0	0
abantu	0	1
babo	0	1
bezakhela	1	0
ikusasa	0	0
labo.	0	0

Bekuyinhloso	1	0
yokudala	0	0
ubuhlobo	1	0
okwenze	0	0
ukuthi	0	0
uShaka	0	1
athumele	1	0
izithunywa	0	1
zakhe.	0	1

Akuhlale	0	0
njalo	0	0
kuyindlela	1	0
okungeyona	0	0
kodwa	0	0
kakhulu	0	1
umfutho	0	1
ongakhipha	1	1
imiphumela	0	0
eyakhayo.	1	0

Siphinda	0	0
sinikeze	1	0
izibonelo	0	0
zeziqephu	1	0
ezingasetshenziswa	0	0
ukuhlanganisa	1	0
ukufundwa	0	1
kolimi.	0	1

Inkantolo	0	0
iyonquma	1	0
ukuthi	0	0
kufanele	0	0
yini	0	0
yemukele	0	0
isicelo	1	1
somuntu	1	1
ofuna	0	0
ukwedlulisa	1	0
isikhalo.	0	0

Wayenabo	1	0
abanye	0	1
abantwana	0	0
nabondliwa	1	0
nguye	0	0
ababhalwe	0	0
ngezansi.	1	0

Uthe	0	0
yena	0	0
usebenzisa	1	0
ijazi	1	0
lomkhwenyana.	1	1

Amaqiniso	1	0
odaba	0	0
yilawo	0	0
ethulwa	0	0
yithimba	1	1
ngenhloso	0	0
yokuveza	0	0
ubufakazi	1	0
ukuze	0	0
linqobe	0	0
icala.	1	0

Ukuxoxela	1	0
afunda	1	0
nabo	0	0
ekilasini	0	1
ngezindaba	1	0
azifundile.	0	0

Ukwebiwa	1	0
kogesi	0	0
kuyingozi	0	0
ekuhlinzekelweni	0	1
kwesizukulwane	1	0
esizayo	0	0
ngogesi.	0	0

Yikho	0	0
ke	0	0
lokhu	0	0
okwenza	0	0
umuntu	0	0
abuyele	0	0
ekubhemeni	1	0
usikilidi,	0	0
ukuhlala	0	1
ukhamise	0	1
ungenzi	1	0
lutho.	0	0

Linda	0	0
kuhlangane	1	0
okungenani	0	0
amahora	0	0
amabili	0	0
ngaphambi	1	0
kokuphuza	0	1
amanzi.	1	1

Isikhulu	0	0
esiphethe	1	1
singahlola	0	0
noma	0	0
siphinde	0	0
sihlole	1	0
noma	0	0
yimuphi	0	0
umsebenzi	1	0
emnyangweni	0	0
waso.	0	0

Nazo	0	0
zonke	0	0
izindaba	1	1
lapho	0	0
kwenziwa	0	0
khona	0	0
isicelo	0	0
sesinqumo	0	0
esichazwe	0	0
esigabeni	0	0
samashumi	1	0
amane	0	0
nesithupha.	0	0

Izifo	0	0
umuntu	1	0
okhulelwe	0	1
akade	0	0
enazo	0	0
ngaphambi	1	0
kokuba	0	0
akhulelwe	0	0
kakhulukazi	1	0
isifo	0	0
senhliziyo.	0	0

UNkonka	0	0
wathi	0	0
lapho	0	0
evulela	1	0
izivakashi	0	0
sezigoduka	0	0
wazithela	1	1
kwezakadalawane.	1	0

Kukhona	0	0
abazali	0	0
abaletha	1	0
abantwana	0	0
emhlabeni	1	0
ngenhloso	0	1
bese	0	0
kuba	0	0
khona	0	0
labo	0	0
ababaletha	1	0
ngephutha.	0	0

Ingani	0	0
kuyashiwo	1	0
ukuthi	0	0
noma	0	0
kufiwe	0	0
kuyahlekwa	1	0
ngoba	0	0
insini	0	0
ingumuthi	1	1
omkhulu	0	1
emoyeni	0	0
womuntu?	0	0

Umthetho	1	0
obusa	0	0
kuzo	0	0
zonke	0	1
izimo	1	1
usho	0	0
umthetho	0	0
osetshenziswa	1	0
ngazo	0	0
zonke	0	1
izikhathi.	0	1

Ngenisa	0	0
njalo	0	0
isitifiketi	1	0
sokugula	0	1
uma	0	0
ufaka	1	0
isicelo.	1	0

Kuyaphinda	1	0
futhi	0	1
kuba	0	0
nomsinjwana	1	0
ovumelana	0	0
nale	0	0
nkulumo.	1	0

Zingabamukela	0	0
ubufakazi	1	0
obutholwe	0	0
ngokusesha	1	0
okungekho	0	1
emthethweni	1	0
izinkantolo?	0	0

Ngiluhambile	1	0
lolo	0	0
hambo	1	0
olude	0	1
oluphikelele	1	0
enkululekweni.	0	0

