TOKEN	L1_PRIM	L1_SEC	L2_PRIM	L2_SEC
verheug	0	0	0	1
oor	0	0	0	0
sy	0	0	0	0
goeie	0	0	0	0
geluk.	0	0	0	0

Die	0	0	0	0
Britse	0	0	1	0
trots	0	0	0	1
kon	0	0	0	0
nooit	1	0	0	1
die	0	0	0	0
vernedering	0	0	0	1
van	0	0	0	0
Majuba	0	0	0	1
verwerk	0	0	0	0
nie	0	0	0	0

Deur	0	0	0	0
middel	0	0	0	0
van	0	0	0	0
werkwoorde	1	0	1	0
teken	0	0	0	0
Paulus	0	0	0	1
die	0	0	0	0
liefde	0	0	0	0
van	0	0	0	0
Christus	0	0	0	0
vir	0	0	0	0
sy	0	0	0	0
kerk	0	0	0	0

Albei	0	0	0	0
kwalifikasiestruktuurformate	1	0	1	0
vereis	0	0	0	0
egter	0	0	0	0
dat	0	0	0	0
studieresultate	0	0	0	1
gespesifiseer	0	0	0	0
word	0	0	0	0

Die	0	0	0	0
proses	0	0	0	1
is	0	0	0	0
eenvoudig	1	0	1	0
en	0	0	0	0
vinnig	0	0	0	1
om	0	0	0	0
uit	0	0	0	0
te	0	0	0	0
voer	0	0	0	0

Hiervolgens	0	1	1	0
word	0	0	0	0
daar	0	0	0	0
objektief	1	0	0	1
en	0	0	0	0
van	0	0	0	1
'n	0	0	0	0
afstand	0	1	0	1
af	0	0	0	0
ontleed	0	0	0	0

Wel,	0	0	0	1
God	0	0	0	0
het	0	0	0	0
openbaring	1	0	1	0
gegee	0	0	0	0
aan	0	0	0	0
Sy	0	0	0	0
verwerping	0	0	0	0

Die	0	0	0	0
ideologiese	1	0	1	0
identiteitsbewussyn	0	0	0	1
is	0	0	0	0
ook	0	0	0	0
gevoed	0	0	0	1
deur	0	0	0	0
bepaalde	0	0	0	0
emosionele	0	0	0	0
ervarings.	0	0	0	0

Die	0	0	0	0
stapplek	1	0	1	0
was	0	0	0	0
die	0	0	0	0
Fernkloof	0	1	0	1
Natuurreservaat	0	0	0	0
by	0	0	0	0
Hermanus	0	0	0	0

Daar	0	0	0	1
is	0	0	0	0
gapings	1	0	1	0
in	0	0	0	0
my	0	0	0	0
geheue	0	0	0	0
oor	0	0	0	0
daardie	0	0	0	0
tyd.	0	0	0	0

Einde	0	1	1	0
het	0	0	0	0
hy	0	0	0	0
die	0	0	0	0
onderwys	0	0	0	0
verlaat	0	0	0	0
om	0	0	0	0
ernstig	1	0	0	1
te	0	0	0	0
begin	0	0	0	0
skryf	0	0	0	0

Hy	0	0	0	0
hop	0	0	1	0
en	0	0	0	0
spring	0	0	0	1
nie	0	0	0	0
die	0	0	0	0
hele	1	0	0	0
kajuit	0	0	0	0
vol	0	0	0	0
nie	0	0	0	0

Die	0	0	0	0
bediende	1	0	1	0
was	0	0	0	0
deel	0	0	0	1
van	0	0	0	0
die	0	0	0	0
hele	0	0	0	0
opset.	0	0	0	0

Frankryk	0	0	1	0
het	0	0	0	0
onlangs	0	0	0	0
besluit	0	0	0	0
om	0	0	0	0
outonomie	1	0	0	0
aan	0	0	0	0
hulle	0	0	0	0
toe	0	0	0	0
te	0	0	0	0
staan	0	0	0	0

Hulle	0	0	0	1
is	0	0	1	0
pilare	1	0	0	1
in	0	0	0	0
die	0	0	0	0
gemeenskap.	0	0	0	0

Ons	0	0	0	0
wil	0	0	0	0
graag	1	0	1	0
die	0	0	0	0
skool	0	0	0	0
skoonmaak	0	0	0	1
en	0	0	0	0
enige	0	1	0	1
dwelmverskaffing	0	0	0	0
probeer	0	0	0	0
voorkom	0	0	0	0

Die	0	0	0	0
grootste	1	0	1	0
deel	0	0	0	0
daarvan	0	0	0	0
is	0	0	0	0
plat	0	1	0	1
sanderige	0	0	0	0
wêreld.	0	0	0	0

Hulle	0	0	0	1
het	0	0	0	0
my	0	0	0	0
verbaas	1	0	1	0
aangestaar.	0	0	0	0

Dit	0	0	0	0
was	0	0	0	0
die	0	0	0	0
begin	1	0	1	0
van	0	0	0	0
die	0	0	0	0
Zoeloe	0	0	0	1
heerskappy	0	0	0	0

Daarmee	0	0	1	0
saam	0	0	0	0
het	0	0	0	0
die	0	0	0	0
doodsklok	1	0	0	0
nou	0	0	0	0
eintlik	0	0	0	1
gelui	0	0	0	0

Benewens	0	0	1	0
Amos	1	0	0	1
was	0	0	0	0
daar	0	0	0	0
Jesaja,	0	0	0	0
Hosea	0	0	0	0
en	0	0	0	0
Miga	0	0	0	0

Laasgenoemde	1	0	1	0
paneel	0	0	0	0
sal	0	0	0	0
in	0	0	0	0
die	0	0	0	0
museum	0	0	0	0
te	0	0	0	0
Bloedrivier	0	0	0	1
uitgestal	0	0	0	0
word	0	0	0	0

Verwyder	1	0	1	0
van	0	0	0	0
hitte	0	0	0	1
en	0	0	0	0
roer	0	0	0	0
vanieljegeursel	0	0	0	0
by	0	0	0	0

Die	0	0	0	0
slangetjies	0	0	0	1
kan	0	0	0	0
vreeslike	1	0	1	0
vertonings	0	0	0	0
opsit	0	0	0	0
indien	0	0	0	1
hulle	0	0	0	0
gesteur	0	0	0	0
word	0	0	0	0

Hierdie	1	0	1	0
twee	0	0	0	0
ouens	0	0	0	1
is	0	0	0	0
deel	0	0	0	0
van	0	0	0	0
die	0	0	0	0
dorings	0	1	0	0
hier	0	0	0	0

Verset	0	0	0	1
teen	0	0	0	0
sonde	0	0	0	0
kom	0	0	0	0
derhalwe	0	0	1	0
baie	1	0	0	0
naby	0	0	0	0
aan	0	0	0	0
verset	0	0	0	1
teen	0	0	0	0
seksualiteit	0	0	0	0

Hy	0	0	0	1
is	0	0	0	0
bo	0	0	0	0
alle	1	0	1	0
normatiewe	0	0	0	0
beginsels	0	0	0	0
verhewe	0	0	0	0

Dit	1	0	1	0
na	0	0	0	0
aanleiding	0	0	0	1
van	0	0	0	0
die	0	0	0	0
Nederlandse	0	0	0	0
Geloofsbeleidenis	0	0	0	0
se	0	0	0	0
artikel	0	0	0	0
twee	0	0	0	0

Daarom	0	1	1	0
is	0	0	0	0
gays	0	0	0	0
welkom	1	0	0	1
in	0	0	0	0
die	0	0	0	0
geloofgemeenskap	0	0	0	0

Julle	0	0	0	0
het	0	0	0	0
meer	0	1	0	0
manne	0	0	1	0
die	0	0	0	0
boksquad	1	0	0	1
in	0	0	0	0
as	0	0	0	0
die	0	0	0	0
beeste	0	0	0	0

Elke	1	0	1	0
dag	0	0	0	0
moet	0	0	0	0
die	0	0	0	0
lewe	0	0	0	0
opnuut	0	1	0	0
begin.	0	0	0	0

Weereens	1	0	1	0
vra	0	0	0	0
ons	0	0	0	0
u	0	0	0	0
hulp	0	0	0	1
met	0	0	0	0
hierdie	0	0	0	0
projek	0	0	0	0

Ek	0	0	0	0
wou	1	0	0	0
toe	0	0	0	0
eintlik	0	0	1	0
iets	0	0	0	0
geskryf	0	0	0	1
het	0	0	0	0
oor	0	0	0	0
voedselgewoontes	0	0	0	0

Skoolondervindinge	1	0	1	0
en	0	0	0	0
situasies	0	0	0	0
is	0	0	0	0
gewilde	0	1	0	0
onderwerpe	0	0	0	0

Die	0	0	0	0
tweede	1	0	1	0
generasie	0	0	0	0
broei	0	0	0	0
gewoonlik	0	1	0	1
in	0	0	0	0
Februarie	0	0	0	0
uit.	0	0	0	0

Met	0	0	0	0
my	0	0	0	0
aankoms	1	0	1	0
kry	0	0	0	0
ek	0	0	0	0
hom	0	0	0	0
so	0	0	0	0
uit	0	1	0	1
soos	0	0	0	0
'n	0	0	0	0
kers	0	0	0	0

Oupa	0	0	1	0
het	0	0	0	0
hom	0	0	0	0
reggemaak	1	0	0	1
om	0	0	0	0
daar	0	0	0	0
te	0	0	0	0
deurnag	0	0	0	0

Dit	0	0	0	0
is	0	0	0	0
korrek	1	0	1	0
ja,	0	0	0	1
ek	0	0	0	0
is	0	0	0	0
nie	0	0	0	0
ingelig	0	0	0	1
daaromtrent	0	0	0	0
nie	0	0	0	0

Kom,	1	0	1	0
sê	0	0	0	0
ek	0	0	0	0
aan	0	0	0	0
Landman,	0	0	0	1
dat	0	0	0	0
ons	0	0	0	0
die	0	0	0	0
ou	0	0	0	1
gaan	0	0	0	0
aankla	0	0	0	0

Geskikte	0	0	1	0
terapeute	0	0	0	0
is	0	0	0	0
dikwels	0	0	0	1
net	1	0	0	0
in	0	0	0	0
stede	0	0	0	0
beskikbaar.	0	0	0	0

Liefde	0	0	1	0
is	0	0	0	0
om	0	0	0	0
jouself	0	0	0	0
weg	1	0	0	1
te	0	0	0	0
gee	0	0	0	0
aan	0	0	0	0
jou	0	0	0	0
vrou	0	0	0	0

Dit	0	0	0	1
waarna	0	0	0	0
jy	0	0	0	0
kyk	1	0	1	0
is	0	0	0	0
nie	0	0	0	0
wat	0	0	0	0
jy	0	0	0	0
sien	0	0	0	0
nie.	0	0	0	0

Hoe	0	0	1	0
wil	0	0	0	0
jy	0	0	0	0
nou	0	0	0	0
vinniger	1	0	0	1
die	0	0	0	0
rolletjies	0	0	0	0
afskud?	0	0	0	0

Dan	0	0	1	0
staan	0	0	0	0
hy	0	0	0	0
weg	1	0	0	1
en	0	0	0	0
kyk	0	0	0	1
na	0	0	0	0
die	0	0	0	0
see.	0	0	0	0

Die	0	0	0	0
plantegroei	1	0	1	0
is	0	0	0	0
'n	0	0	0	0
belewenis	0	0	0	1
van	0	0	0	0
geure	0	0	0	0
en	0	0	0	0
verskeidenheid	0	0	0	0

Sy	0	0	0	0
neem	0	0	0	0
verskillende	1	0	0	1
gedaantes	0	0	1	0
aan,	0	0	0	0

Daar	0	0	1	0
moes	0	0	0	0
hulle	0	0	0	0
noodgedwonge	1	0	0	1
eers	0	0	0	1
'n	0	0	0	0
paar	0	0	0	0
dae	0	0	0	0
oorstaan	0	0	0	0

Jy	0	0	1	0
kan	0	0	0	0
moed	1	0	0	0
hou	0	0	0	1
en	0	0	0	0
positief	0	0	0	0
optree.	0	0	0	0

Gidswoorde	1	0	0	0
dui	0	0	0	0
aan	0	0	1	0
waaroor	0	0	0	0
elke	0	1	0	0
spreekwoord	0	0	0	0
gaan	0	0	0	0

Dag	0	0	0	0
vier	1	0	1	0
meng	0	0	0	0
jy	0	0	0	0
die	0	0	0	0
suiker,	0	1	0	1
gis	0	0	0	0
en	0	0	0	0
warm	0	0	0	0
water	0	0	0	0

Maar	0	0	0	0
is	0	0	1	0
dit	0	0	0	0
nie	0	0	0	0
meer	0	0	0	0
die	0	0	0	0
uitsondering	1	0	0	1
as	0	0	0	0
die	0	0	0	0
reel	0	0	0	0
nie?	0	0	0	0

Ja,	0	0	1	0
u	0	0	0	0
kan	1	0	0	0
u	0	0	0	0
kind	0	0	0	1
by	0	0	0	0
enige	0	1	0	1
openbare	0	0	0	0
skool	0	0	0	0
registreer.	0	0	0	0

Niemand	1	0	1	0
voel	0	0	0	1
hulle	0	0	0	0
hoef	0	0	0	0
te	0	0	0	0
oeh	0	1	0	0
en	0	0	0	0
aah	0	1	0	0
nie	0	0	0	0

Terselfdertyd	1	0	1	0
roep	0	0	0	0
hierdie	0	0	0	0
verhouding	0	0	0	0
egter	0	0	0	0
ook	0	0	0	0
op	0	0	0	0
tot	0	0	0	0
gehoorsaamheid	0	0	0	0

Openbaring	0	0	0	1
beskryf	0	0	0	0
die	0	0	0	0
eerste	1	0	1	0
wee	0	0	0	0
of	0	0	0	0
die	0	0	0	0
vyfde	0	1	0	1
basuinplaag	0	0	0	0

Ek	0	0	0	0
moes	1	0	1	0
gaan	0	0	0	0
werk	0	1	0	1
al	0	0	0	0
was	0	0	0	0
dit	0	0	0	0
vyfuur	0	0	0	1
Saterdagoggend.	0	0	0	0

Stadigaan	1	0	1	0
word	0	0	0	0
dit	0	0	0	0
donker	0	0	0	0
om	0	0	0	0
my.	0	0	0	0

Dit	0	0	0	0
was	1	0	1	0
'n	0	0	0	0
bietjie	0	0	0	1
van	0	0	0	0
'n	0	0	0	0
verrassing	0	0	0	1
gewees	0	0	0	0
sou	0	0	0	0
ek	0	0	0	0
sê	0	0	0	0

Koorlede	1	0	1	0
besig	0	0	0	0
met	0	0	0	0
wat	0	0	0	0
hulle	0	0	0	0
die	0	0	0	0
liefste	0	1	0	1
doen	0	0	0	0

Dis	0	0	0	0
nie	0	0	0	0
heeltemal	1	0	1	0
so	0	0	0	0
maklik	0	0	0	0
nie.	0	0	0	0

Bid	0	0	1	0
dat	0	0	0	0
jou	0	0	0	0
dorpstad	1	0	0	1
as	0	0	0	0
n	0	0	0	0
veelrassige	0	0	0	1
gemeenskap	0	0	0	0
vooruit	0	0	0	0
sal	0	0	0	0
boer	0	0	0	0

In	0	0	1	0
Suid	0	0	0	0
Afrika	0	0	0	1
is	0	0	0	0
dit	0	0	0	0
egter	0	0	0	1
'n	0	0	0	0
groot	1	0	0	1
gesondheidsorg	0	0	0	0
probleem	0	0	0	0

Vir	0	0	0	0
sommige	1	0	1	0
mense	0	0	0	0
kan	0	0	0	0
asma	0	1	0	1
dodelik	0	0	0	1
wees.	0	0	0	0

Die	0	0	0	0
vertaling	0	0	0	1
van	0	0	0	0
studiemateriaal	1	0	0	0
stel	0	0	0	0
veral	0	0	0	0
aanvanklik	0	0	1	0
hoë	0	0	0	0
eise	0	0	0	0

Dit	0	0	1	0
verteenwoordig	0	0	0	0
n	0	0	0	0
verkwisting	1	0	0	1
van	0	0	0	0
belastinggeld	0	0	0	0

Ja,	0	1	0	1
verseker	0	1	1	0
kon	0	0	0	0
Paulus	0	0	0	1
ook	1	0	0	0
kla	0	0	0	0
oor	0	0	0	0
sy	0	0	0	0
omstandighede	0	0	0	0

Heeltemal	0	0	0	1
bekende	1	0	1	0
woorde	0	0	0	0
sou	0	0	0	0
ek	0	0	0	0
reken	0	0	0	1
wat	0	0	0	0
nie	0	0	0	0
eintlik	0	0	0	1
tref	0	0	0	0
nie	0	0	0	0

Veld	0	0	1	0
is	0	0	0	0
die	0	0	0	0
belangrikste	0	0	0	0
voerbron	1	0	0	1
in	0	0	0	0
die	0	0	0	0
voervloeiprogram	0	0	0	0

God	0	0	1	0
is	0	0	0	0
dus	0	0	0	0
die	0	0	0	0
bron	0	0	0	1
van	0	0	0	0
joy	1	0	0	1
oftewel	0	0	0	0
blues	0	0	0	1

Oorspronklike	1	0	1	0
grappe	0	0	0	1
uit	0	0	0	0
jou	0	0	0	0
kontrei	0	0	0	1
nie	0	0	0	0
afgeskryf	0	0	0	0
uit	0	0	0	0
ander	0	0	0	0
publikasies	0	0	0	0
nie	0	0	0	0

Vertrou	0	0	1	0
jouself	0	0	0	0
toe	0	0	0	0
aan	0	0	0	0
God	1	0	0	1
jou	0	0	0	0
redder	0	0	0	1
in	0	0	0	0
die	0	0	0	0
hemel	0	0	0	0

Dit	1	0	1	0
is	0	0	0	0
die	0	0	0	0
karakter	0	0	0	1
wat	0	0	0	0
met	0	0	0	0
jou	0	0	0	0
saamstem.	0	0	0	0

Andersins	0	0	1	0
kan	0	0	0	0
dit	0	0	0	0
lei	0	0	0	0
tot	0	0	0	0
noodgedwonge	1	0	0	0
verkoop	0	0	0	0
van	0	0	0	0
boedelbates	0	0	0	0

Josef	0	0	0	1
word	0	0	0	0
heeltemal	0	1	0	1
in	0	0	0	0
beslag	0	0	0	0
geneem	0	0	0	0
deur	0	0	0	0
Farao	1	0	1	0
en	0	0	0	0
sy	0	0	0	0
koninkryk	0	0	0	0

So	1	0	1	0
kan	0	0	0	0
'n	0	0	0	0
Nasionale	0	0	0	1
Gedenkwaardigheid	0	0	0	1
dan	0	0	0	0
ook	0	0	0	0
goed	0	0	0	0
benut	0	0	0	0
word	0	0	0	0

Jakob	1	0	1	0
gaan	0	0	0	0
nie	0	0	0	0
in	0	0	0	1
op	0	0	0	0
die	0	0	0	0
vreemde	0	0	0	0
voorstel	0	0	0	0
van	0	0	0	0
Ruben	0	0	0	0

Hy	0	0	0	0
kom	0	0	1	0
regop,	0	0	0	0
pluk	0	0	0	1
aan	0	0	0	0
sy	0	0	0	0
tekkieveters	1	0	0	0
en	0	0	0	0
val	0	0	0	1
amper	0	0	0	0
om	0	0	0	0

Die	0	0	0	0
voetpad	0	0	1	0
is	0	0	0	0
naby	0	0	0	1
maar	0	0	0	0
dan	0	0	0	0
nog	0	0	0	0
nie	0	0	0	0
jeeppad	1	0	0	1

Slegs	0	1	1	0
die	0	0	0	0
liedere	0	0	0	1
van	0	0	0	0
die	0	0	0	0
Keurbundel	1	0	0	1
mag	0	0	0	0
gefotostateur	0	0	0	0
word	0	0	0	0

Wat	0	0	1	0
bedoel	0	0	0	0
Hanna	1	0	0	1
as	0	0	0	0
sy	0	0	0	0
sing	0	0	0	0
van	0	0	0	0
rykes	0	0	0	1
en	0	0	0	0
armes?	0	0	0	0

Terselfdertyd	0	0	1	0
glo	0	0	0	0
ek	0	0	0	0
nie	1	0	0	1
in	0	0	0	0
simplistiese	0	0	0	0
planne,	0	0	0	0
vooruitskouings	0	0	0	0
en	0	0	0	0
bestuur	0	0	0	0
nie	0	0	0	0

Hier	0	0	0	1
is	0	0	0	0
daar	0	0	0	0
talle	1	0	1	0
Christene	0	0	0	0
wat	0	0	0	0
die	0	0	0	0
sondaar	0	1	0	1
tehou	0	0	0	0
en	0	0	0	0
waarsku	0	0	0	0

Dit	0	0	0	0
hang	0	0	0	1
heeltemal	1	0	1	0
van	0	0	0	0
jou	0	0	0	0
omstandighede	0	0	0	0
en	0	0	0	1
voorkeure	0	0	0	0
af	0	0	0	0

Met	0	0	0	0
'n	0	0	0	0
aanloklike	1	0	0	1
geur	0	0	0	1
van	0	0	0	0
geknarste	0	1	1	0
kersie	0	0	0	0
agterin	0	1	0	0
die	0	0	0	0
mond.	0	0	0	0

Institusionele	1	0	0	0
outonomie	0	0	1	0
is	0	0	0	0
reeds	0	0	0	0
grootliks	0	1	0	1
ongedaan	0	0	0	0
gemaak	0	0	0	0

So	1	0	1	0
erg	0	0	0	1
stil	0	0	0	1
dat	0	0	0	0
ek	0	0	0	0
die	0	0	0	0
spook	0	1	0	1
in	0	0	0	0
huis	0	0	0	0
hoor	0	0	0	0
ronddwaal	0	0	0	0

En	0	0	0	0
waaragtig	1	0	1	0
stel	0	0	0	0
jy	0	0	0	0
weereens	0	1	0	1
nie	0	0	0	0
teleur	0	0	0	0
nie.	0	0	0	0

Begrafnisse,	0	1	0	1
Verassings,	1	0	1	0
Grafstene,	0	1	0	1
Versekering	0	1	0	1

Op	0	0	0	0
Oudtshoorn	1	0	1	0
probeer	0	0	0	0
ons	0	0	0	0
twee	0	0	0	1
ewe	0	0	0	1
toegewyd	0	0	0	1
'n	0	0	0	0
onderhoud	0	0	0	0
voer	0	0	0	0

Die	0	0	0	0
kworum	1	0	1	0
van	0	0	0	0
die	0	0	0	0
ondersoekkomitee	0	1	0	1
is	0	0	0	0
twee	0	0	0	0
lede	0	0	0	0

Vigs	1	0	1	0
staan	0	0	0	0
vir	0	0	0	0
verworwe	0	1	0	0
immuungebreksindroom.	0	0	0	0

Dit	0	0	0	0
klink	0	0	0	1
ook	0	0	0	0
nie	0	0	0	0
of	0	0	0	0
jy	0	0	0	0
werklik	1	0	1	0
geïnteresseerd	0	0	0	0
is	0	0	0	0
nie	0	0	0	0

Het	0	0	0	0
sy	0	0	0	0
skaam	1	0	1	0
en	0	0	0	0
ordentlik	0	1	0	0
dit	0	0	0	0
eers	0	1	0	1
nie	0	0	0	0
wou	0	0	0	0
aanvaar	0	1	0	0
nie	0	0	0	0

Ook	0	0	0	1
al	0	0	0	0
lyk	1	0	1	0
sy	0	0	0	0
opdrag	0	0	0	1
aan	0	0	0	0
Abram	0	0	0	1
daarmee	0	1	0	0
in	0	0	0	0
stryd	0	0	0	0

As	0	0	0	1
die	0	0	0	0
vroue	0	1	1	0
'n	0	0	0	0
loflied	0	0	0	0
saamneurie	1	0	0	1
is	0	0	0	0
dit	0	0	0	0
pragtig	0	0	0	0

Nou	0	0	0	0
ja,	0	1	1	0
dan	1	0	0	0
is	0	0	0	0
die	0	0	0	0
lewe	0	0	0	0
hier	0	1	0	1
nie	0	0	0	1
so	0	0	0	0
erg	0	0	0	0
nie	0	0	0	0

Dan	0	0	1	0
kan	0	0	0	0
Oberholzer	0	0	0	1
gewoon	1	0	0	0
na	0	0	0	0
die	0	0	0	0
sake	0	0	0	0
omsien	0	0	0	0

Ek	0	0	0	0
sal	0	0	0	0
nie	0	0	0	0
almal	1	0	1	0
kan	0	0	0	0
demonstreer	0	0	0	0
nie.	0	0	0	0

As	0	0	0	0
jy	0	0	0	0
mooi	1	0	1	0
kyk	0	0	0	0
sal	0	0	0	0
jy	0	0	0	0
blomme	0	1	0	0
daar	0	0	0	0
sien.	0	0	0	0

Ons	0	0	0	0
sluip	0	1	1	0
by	0	0	0	0
die	0	0	0	0
agterdeur	0	0	0	1
uit	0	0	0	0
voordat	1	0	0	1
Ousus	0	0	0	1
ons	0	0	0	0
kan	0	0	0	0
sien	0	0	0	0

Die	0	0	0	0
hoof	0	1	0	1
of	0	0	0	0
adjunkhoof	0	1	0	1
moet	0	0	0	0
vry	1	0	1	0
wees	0	0	0	0
in	0	0	0	0
die	0	0	0	0
Leesperiode.	0	0	0	0

Ouma	0	0	1	0
was	0	0	0	0
die	0	0	0	0
grootste	1	0	0	1
dame	0	0	0	0
wat	0	0	0	0
ek	0	0	0	0
ooit	0	1	0	1
geken	0	0	0	0
het	0	0	0	0

Dit	0	0	0	0
dui	0	0	1	0
op	0	0	0	0
'n	0	0	0	0
diep	0	1	0	1
begeerte,	0	0	0	0
'n	0	0	0	0
intense	1	0	0	1
emosie	0	0	0	0

Baie	0	0	1	0
geluk	0	0	0	1
Jan	0	0	0	0
Vermeulen	0	0	0	0
met	0	0	0	0
die	0	0	0	0
Goue	1	0	0	1
Sanlamprys	0	0	0	0

Die	0	0	0	0
uitbreidingsprojek	0	1	1	0
sal	0	0	0	0
in	0	0	0	0
Augustus	0	0	0	1
vanjaar	0	0	0	0
deur	0	0	0	0
die	1	0	0	1
bemark	0	0	0	0
word	0	0	0	0

Kyk	0	0	0	1
of	0	0	0	0
'n	0	0	0	0
Domein	0	0	0	1
Naam	1	0	1	0
beskikbaar	0	0	0	0
is	0	0	0	0
vir	0	0	0	0
registrasie	0	0	0	0
of	0	0	0	0
nie	0	0	0	0

Die	0	0	0	0
storie	1	0	1	0
begin	0	0	0	0
reeds	0	0	0	1
in	0	0	0	0
my	0	0	0	0
tienerjare.	0	0	0	1

